0.002577; 0.000000
0.067869; 6.134969
0.122852; 30.061350
0.191581; 54.294479
0.250000; 68.404908
0.315292; 77.607362
0.380584; 79.447853
0.442440; 81.288344
0.504296; 81.901840
0.566151; 82.515337
0.628007; 83.128834
0.689863; 84.049080
0.755155; 84.969325
0.817010; 85.276074
0.878866; 85.582822
0.940722; 85.582822
1.002577; 86.503067
1.129725; 86.809816
1.253436; 86.809816
1.377148; 86.809816
1.500859; 86.809816
1.628007; 86.809816
1.751718; 86.809816
1.878866; 86.809816
2.000000; 87.116564
